count,co2_level,ldr_value,temp,humidity,fan_speed,light_intensity
18,2677,530,45.7,63.2,3,3
6,800,411,39.4,68.9,1,1
12,2182,147,21.6,46.1,1,3
7,1372,553,30.8,72.9,2,2
1,422,307,30.6,43.0,1,1
9,1616,97,43.2,75.6,3,3
16,2445,134,27.7,52.4,2,4
2,826,739,35.1,61.9,1,1
16,2239,1000,29.8,60.6,2,1
11,1851,1000,41.6,43.0,2,1
16,2494,523,27.9,73.7,3,3
2,921,128,24.0,63.1,1,2
18,2622,60,27.9,55.2,2,4
16,2540,774,14.0,62.8,2,2
9,1629,445,48.5,50.5,2,2
1,464,389,33.4,55.3,2,1
7,1234,316,33.9,73.9,2,2
12,1963,445,35.7,60.2,2,2
2,504,734,37.2,65.2,2,0
6,1103,925,44.8,51.6,2,0
12,2161,907,40.6,71.0,3,1
16,2501,174,30.1,63.6,2,3
18,2630,892,41.8,71.9,3,2
2,874,38,30.2,60.0,1,2
12,1698,215,31.0,57.3,2,3
9,1887,823,42.2,62.4,2,1
12,2110,785,29.7,62.2,2,2
4,1026,413,13.0,65.8,1,2
13,1879,47,26.8,77.3,3,3
12,1864,447,22.7,53.8,1,2
19,2752,581,35.4,64.0,3,3
16,2365,2,33.6,68.3,2,4
9,1325,133,30.7,52.7,1,3
1,766,981,33.2,71.1,2,0
10,1787,581,35.6,78.3,3,2
15,2476,754,31.8,52.4,2,2
8,1693,865,36.1,45.2,2,1
4,1184,222,37.9,46.4,1,2
15,2310,81,17.6,67.7,2,4
20,3000,56,36.4,45.6,3,4
14,2082,86,44.3,59.3,3,4
18,2769,447,47.2,76.5,4,3
6,1510,20,36.3,79.9,3,3
4,1192,499,47.2,83.0,3,2
7,1251,78,21.1,58.0,1,3
19,3000,539,48.2,69.7,4,3
2,601,36,35.8,43.0,1,2
19,2686,461,53.0,56.8,3,3
7,1038,633,32.1,62.5,1,1
14,2191,197,29.6,65.2,2,3
17,2464,491,34.5,76.1,3,3
11,1908,506,52.5,55.1,3,2
12,1984,539,34.2,66.9,2,2
0,450,787,27.3,57.8,0,0
12,1904,68,20.6,62.7,1,3
15,2279,531,21.9,77.3,2,2
2,611,291,33.6,57.7,1,2
12,1969,132,30.8,72.8,2,3
6,1458,93,29.8,64.1,2,3
6,747,318,41.7,58.4,2,2
8,1492,328,46.7,56.3,2,2
17,2951,374,31.6,68.0,3,3
2,716,656,33.0,63.0,2,1
2,551,912,14.7,73.2,1,0
3,656,427,43.7,58.3,2,1
0,539,142,30.9,71.0,0,0
5,993,30,36.3,77.0,2,2
18,2838,30,29.7,61.4,2,4
0,532,3,20.6,68.4,0,0
4,988,826,36.2,47.5,0,0
3,928,411,13.0,71.6,1,1
5,992,468,30.2,55.5,1,1
15,2409,307,38.6,75.2,3,3
4,824,862,36.9,63.9,2,0
11,2120,89,30.4,63.9,2,3
12,1835,401,30.6,76.3,2,2
20,3000,859,24.9,67.9,3,2
16,2159,841,28.1,43.0,2,2
17,2597,360,16.0,51.3,1,3
19,2827,78,31.4,81.1,3,4
18,2790,553,29.3,63.4,2,3
1,623,494,50.4,58.1,2,1
14,2027,548,27.9,59.2,2,3
10,1558,0,38.4,65.6,2,3
18,2829,353,32.6,69.0,3,4
0,200,832,34.9,66.8,0,0
16,2426,813,13.0,55.8,1,2
16,2478,493,28.9,59.2,3,3
14,2394,1000,39.3,67.1,3,1
16,2234,51,53.0,55.9,3,4
13,2052,0,30.7,51.5,2,4
7,1452,390,33.2,63.2,2,2
10,1428,956,26.7,76.5,2,2
5,1033,26,23.6,71.4,1,3
8,1709,453,23.1,70.8,1,2
9,1537,332,36.8,47.8,2,2
11,1799,838,25.4,52.8,1,1
7,1174,303,30.0,65.1,1,2
6,1108,505,36.9,48.4,1,2
14,2092,130,31.2,59.7,2,3
10,1576,43,48.5,60.6,3,3
20,3000,51,47.8,76.7,4,4
2,739,974,31.3,73.3,1,0
17,2703,476,36.7,64.3,3,3
5,1071,487,29.4,47.6,1,2
11,1907,862,38.0,62.1,2,1
18,2757,461,27.2,65.5,2,3
19,2619,711,23.4,75.1,3,2
9,1515,734,34.5,57.2,2,1
8,1291,579,53.0,81.8,4,1
19,2807,298,39.4,83.0,4,4
14,1988,609,25.9,61.0,1,2
12,2115,533,36.9,58.8,2,2
15,2216,110,42.9,59.4,3,4
2,467,46,38.0,76.7,2,2
17,2821,187,22.0,56.1,1,4
14,2001,338,23.6,52.8,2,3
0,260,848,35.7,69.4,0,0
10,1759,961,25.6,71.6,2,1
16,2243,831,45.5,71.3,4,1
16,2832,464,39.6,82.6,4,3
20,3000,48,50.8,74.1,4,4
6,1108,479,52.7,70.9,3,1
12,1822,90,27.5,53.1,2,4
17,2516,142,21.7,72.3,2,4
3,852,644,46.1,58.0,2,1
14,2089,416,39.8,54.9,2,3
5,1043,604,46.9,77.8,3,1
6,1225,778,37.8,67.5,2,1
7,1368,107,41.2,59.9,2,3
9,1500,79,35.8,45.9,2,3
18,2642,355,23.4,53.4,2,3
16,2350,928,45.9,58.7,3,2
10,1474,1000,40.0,66.2,3,1
19,2680,474,23.6,82.0,3,3
7,1413,358,24.0,71.3,2,2
10,1611,886,26.8,60.8,2,1
13,2201,386,25.2,76.1,3,3
13,2176,56,32.9,67.9,2,4
13,1798,509,46.3,59.1,3,2
7,1308,1000,33.8,57.4,2,0
1,596,914,40.2,57.7,2,0
1,433,102,29.4,54.7,1,2
4,970,807,33.7,63.7,1,1
6,957,533,29.7,64.6,2,1
3,933,948,42.9,76.9,2,0
8,1510,736,29.6,80.6,2,1
13,1795,456,41.9,64.3,3,2
17,2754,60,26.0,78.0,3,4
14,2238,503,44.5,52.2,3,3
6,1035,867,37.3,53.8,1,1
7,1135,407,35.3,64.3,2,2
13,2290,343,23.2,56.3,2,3
6,939,117,17.1,58.8,1,2
8,1531,457,25.8,54.1,1,2
14,2200,496,24.3,43.0,1,2
5,963,490,40.1,61.2,2,2
1,453,0,49.4,62.5,2,2
14,2044,52,34.9,51.5,2,4
18,2715,547,35.9,58.7,2,3
13,2208,909,41.2,66.7,3,1
20,2926,17,26.0,61.1,2,4
0,348,131,30.2,46.0,0,0
12,1899,100,18.6,63.7,1,3
11,1990,299,43.6,64.4,3,3
12,1991,988,37.6,68.2,3,1
10,1495,98,30.3,54.6,1,3
4,990,459,29.4,59.5,1,1
2,525,868,17.4,50.4,0,0
15,2354,539,32.4,69.0,3,3
6,1081,69,35.7,69.5,2,2
3,525,874,37.6,83.0,2,0
15,2282,1000,14.7,59.8,1,1
3,836,555,32.0,64.8,2,1
19,2869,837,41.8,68.8,3,2
8,1550,382,30.0,58.3,2,2
1,797,0,37.0,63.6,1,2
17,2551,612,35.3,64.4,3,2
11,1746,295,41.9,78.0,3,3
8,1357,0,28.1,56.9,1,3
4,943,910,26.2,68.2,1,0
18,2946,58,23.4,68.4,2,4
20,2701,111,27.3,77.0,3,4
0,476,62,32.5,67.7,0,0
6,1412,58,37.6,64.0,2,3
1,645,466,38.2,59.9,1,1
7,1310,125,35.2,62.5,2,3
10,1414,104,33.1,67.6,2,3
18,2787,624,51.8,60.6,4,3
2,376,692,52.5,60.9,2,1
20,2898,871,53.0,54.3,4,2
2,498,854,33.0,53.5,1,0
11,1954,626,26.0,47.1,1,2
15,2025,517,31.6,71.7,3,3
20,3000,129,29.9,65.7,3,4
1,590,134,43.3,57.5,2,2
9,1740,111,46.8,58.8,3,3
3,801,801,35.6,53.8,1,0
9,1388,33,28.2,71.2,2,3
4,1211,885,41.4,70.5,2,0
10,1611,829,34.7,60.3,2,1
3,882,981,34.8,63.5,1,0
7,1290,42,40.6,83.0,3,3
2,370,849,42.0,59.8,2,0
13,1842,63,30.1,78.9,3,3
1,556,82,26.4,60.7,1,2
1,424,499,38.3,60.7,1,1
16,2401,59,17.4,64.1,2,4
20,2983,484,34.7,45.6,2,3
17,2689,887,41.1,43.6,2,2
17,2343,553,25.6,43.0,2,3
14,2273,606,35.1,60.6,2,2
15,2479,1000,44.4,65.7,3,1
5,1088,507,33.2,64.3,2,1
16,2467,61,22.9,69.6,3,4
5,1100,808,16.0,72.3,1,1
11,1807,284,37.0,79.5,3,3
2,207,841,26.4,64.9,1,0
8,1255,956,33.6,57.6,2,1
8,1364,1000,45.7,62.1,3,0
16,2566,391,44.0,45.7,2,3
20,2947,816,29.3,63.3,3,2
0,335,361,13.3,56.2,0,0
18,2622,36,31.4,70.9,3,4
7,1128,750,40.9,65.8,2,1
6,1291,838,24.7,66.3,1,1
1,399,890,49.7,63.8,2,0
12,1675,487,24.1,60.3,2,2
19,2829,0,27.3,54.2,2,4
14,2252,439,16.6,57.7,2,3
18,2689,907,44.0,71.0,3,2
4,948,745,30.3,65.4,2,1
1,594,336,42.5,60.4,2,1
5,1318,844,39.1,75.6,2,1
16,2556,538,33.7,64.4,3,3
18,2827,1000,20.4,68.7,2,2
15,2238,173,32.9,62.5,3,3
1,459,78,38.5,76.2,2,2
12,1791,427,16.0,49.3,1,2
20,3000,926,38.3,47.6,3,2
12,1861,953,40.5,62.0,3,1
9,1573,246,31.2,63.6,2,3
16,2636,807,31.2,59.5,3,2
6,894,418,21.3,60.9,1,3
10,1922,8,17.7,61.4,1,3
1,469,489,37.5,83.0,2,1
11,1729,684,31.9,70.7,2,2
20,3000,56,40.7,61.2,3,4
13,2194,475,22.0,62.6,2,3
16,2654,896,30.0,66.2,3,2
4,1025,195,33.4,74.7,2,2
17,2428,356,33.5,47.9,2,3
7,1206,625,53.0,62.3,3,1
16,2426,586,13.0,58.4,1,2
9,1577,429,38.8,53.3,2,2
2,839,406,30.8,54.2,1,1
1,470,162,39.2,63.7,2,2
10,1621,612,38.2,58.1,2,2
1,469,130,35.9,43.8,1,2
16,2692,68,33.9,71.2,3,4
12,1905,899,27.6,43.0,1,1
20,3000,784,28.4,64.9,3,3
7,1299,565,33.3,53.5,1,2
16,2447,662,28.8,67.2,2,2
9,1493,146,25.7,71.7,2,3
7,1376,564,36.9,76.6,2,2
0,434,287,17.7,60.7,0,0
1,760,537,30.9,70.5,2,1
6,1287,385,13.0,53.9,0,2
12,1876,858,30.0,76.5,2,1
16,2507,822,44.4,73.8,3,2
17,2614,684,24.5,51.4,2,3
10,1758,796,37.1,53.4,2,1
13,2171,432,38.8,54.6,2,3
14,2315,385,30.4,68.7,2,3
5,945,852,22.8,65.0,1,0
11,1893,0,47.1,60.9,3,3
7,1472,334,20.7,56.7,1,2
17,2351,292,39.5,59.1,3,3
16,2496,397,35.0,62.5,3,3
5,930,44,29.6,47.5,1,2
7,1396,25,39.7,70.7,2,3
18,2835,701,42.2,68.1,3,2
4,1018,422,17.3,53.5,0,2
17,2665,87,37.7,57.2,3,4
13,2014,565,45.1,83.0,3,2
19,2865,908,13.0,50.8,1,2
19,2944,896,38.7,43.0,2,2
2,501,725,36.1,53.2,1,0
6,1167,622,19.9,77.3,2,1
1,722,0,42.6,76.6,2,2
18,2849,988,38.9,58.8,3,2
19,2756,411,25.9,61.6,2,3
16,2290,134,13.0,56.7,1,4
6,1072,322,25.4,53.8,1,2
0,200,453,43.3,67.0,0,0
17,2587,634,29.8,65.5,3,3
9,1559,114,34.6,63.3,2,3
20,3000,860,39.4,68.5,3,2
0,369,441,27.6,47.8,0,0
10,1609,886,44.9,66.3,3,1
15,2596,87,25.5,57.8,2,4
15,2315,151,17.8,52.4,1,3
19,2785,858,23.3,59.0,2,2
10,1729,122,18.0,60.7,1,3
20,2932,879,36.2,69.3,4,2
7,1455,404,46.4,73.5,3,2
20,2986,869,29.3,63.7,3,2
13,2019,805,25.6,72.1,2,2
18,3000,692,17.8,57.4,2,3
10,1712,952,13.8,47.3,1,1
6,1327,389,38.2,45.9,1,2
6,1521,261,43.6,65.9,3,2
18,2684,306,25.7,59.6,2,3
20,2768,78,21.6,69.8,2,4
11,2079,82,32.7,59.2,2,3
15,2462,831,25.7,66.0,2,2
12,2196,538,32.9,69.7,2,2
12,1953,411,35.6,71.3,2,3
10,1763,826,39.3,53.7,2,1
4,983,390,36.6,64.7,2,2
9,1385,917,34.7,58.9,2,1
18,2680,841,39.3,61.9,3,2
5,1005,341,17.8,65.2,1,2
10,1895,32,47.1,54.1,2,3
13,1840,69,31.7,67.5,2,2
16,2402,382,43.3,77.7,4,3
13,1888,76,37.0,71.5,3,3
5,978,15,33.2,63.0,2,3
19,2684,117,24.1,67.3,2,4
8,1540,379,37.2,60.2,2,2
11,1787,672,13.0,63.2,1,2
2,737,962,31.3,66.4,1,0
5,1015,100,22.5,53.3,1,3
2,745,538,24.4,56.8,1,1
5,1185,75,39.9,61.0,2,3
4,875,966,19.4,57.5,1,0
19,2805,288,25.7,63.9,2,4
17,2680,452,42.5,57.7,3,3
0,436,118,18.3,63.0,0,0
4,1002,76,39.7,65.8,2,2
4,989,924,47.1,68.2,2,0
4,727,836,27.4,61.0,1,1
20,2735,591,53.0,68.7,4,3
15,2205,786,27.5,54.1,2,2
2,556,99,18.3,64.3,1,2
4,1047,60,35.4,67.9,2,2
18,2596,880,39.9,66.2,3,2
8,1555,404,42.6,62.1,2,2
17,2729,249,23.9,64.1,2,4
16,2424,787,43.1,67.5,3,2
9,2061,994,23.4,57.0,2,1
10,1546,334,53.0,51.5,2,2
4,870,17,24.0,74.6,2,2
14,1966,748,18.7,52.4,1,2
16,2339,364,30.7,82.8,3,3
7,1458,452,29.8,72.5,2,2
2,734,398,37.7,52.5,1,1
11,1684,469,31.0,55.1,1,2
15,2490,130,32.3,61.3,2,4
2,630,424,22.2,76.2,1,1
0,560,97,19.0,73.3,0,0
18,2806,1000,23.6,58.5,2,2
12,2020,203,29.5,55.6,2,3
16,2588,888,22.8,61.7,2,2
13,2178,449,49.5,71.6,4,2
20,2995,742,34.8,73.8,3,3
19,2722,949,38.4,61.6,3,2
17,2565,73,23.3,47.8,2,4
19,2947,529,51.5,55.1,4,3
20,2896,429,39.1,58.7,3,3
0,353,69,27.6,59.5,0,0
4,963,875,32.0,58.2,1,0
13,1920,105,36.7,59.7,2,3
2,793,412,45.1,73.8,2,1
11,1814,830,35.6,65.0,2,1
3,853,96,52.2,58.5,2,2
17,2531,73,45.5,59.3,3,4
18,2740,286,32.8,73.6,3,3
4,807,839,14.3,62.1,1,1
0,505,500,46.9,61.6,0,0
20,2753,233,48.2,74.1,4,4
13,2198,876,29.6,59.5,2,1
4,776,656,28.7,57.8,1,1
19,2903,331,25.7,55.4,2,4
17,2554,606,13.0,53.0,1,3
9,1629,61,31.9,64.5,2,3
10,1729,630,24.7,69.0,2,2
19,3000,67,32.3,65.6,3,4
3,555,400,34.2,66.7,1,2
12,1923,134,34.3,51.0,2,3
4,633,781,13.0,69.4,1,1
6,1337,865,28.3,70.0,2,1
17,2512,529,28.5,66.2,2,3
4,1038,51,22.9,45.3,0,3
3,751,83,36.2,70.6,2,2
15,2341,443,30.8,71.4,2,3
14,2092,968,23.7,60.7,2,1
11,1953,549,14.6,59.6,1,2
19,2925,25,22.6,75.5,3,4
19,3000,307,31.6,55.8,3,4
17,2530,476,33.4,49.6,2,3
6,1199,758,35.3,73.8,2,1
11,1885,399,27.3,52.2,2,2
13,2033,930,27.7,62.8,2,1
5,739,92,45.2,59.8,2,2
0,200,603,23.2,55.9,0,0
8,1551,60,33.7,64.1,2,3
7,1193,612,20.3,53.3,1,1
18,2727,215,24.0,75.9,3,4
7,1186,295,35.8,49.5,1,2
18,2760,813,33.8,74.2,3,2
7,1422,539,31.4,43.0,1,2
7,1140,10,36.7,83.0,3,2
11,1882,864,21.5,64.7,1,1
4,979,872,36.0,75.0,2,0
16,2289,779,29.7,65.8,2,2
7,1160,464,16.3,73.7,1,2
16,2375,820,41.9,74.6,3,2
11,1827,470,22.6,45.7,1,2
19,2673,133,49.0,73.8,4,4
12,1725,380,28.8,65.6,2,3
4,810,724,20.6,83.0,1,1
2,678,9,26.5,68.0,1,2
11,1852,94,43.5,51.1,2,3
11,2038,137,52.4,47.1,3,3
0,540,397,34.2,51.7,0,0
3,784,511,36.3,77.3,2,1
1,525,548,29.1,50.3,1,1
2,574,39,29.2,70.1,1,2
10,1739,326,36.7,71.7,3,3
4,1033,183,24.3,44.0,1,2
11,1894,611,36.2,78.3,3,2
14,2134,378,27.1,75.4,2,3
2,843,267,29.5,62.5,1,2
2,407,840,32.7,61.3,1,0
3,495,52,31.9,53.6,1,2
0,445,502,21.5,83.0,0,0
7,1214,113,46.5,59.6,2,3
9,1233,434,19.6,73.0,1,2
2,666,892,30.5,66.8,1,0
17,2478,64,23.0,70.6,2,4
10,1564,494,22.1,68.1,2,2
6,1116,305,44.6,64.1,2,2
12,1771,71,18.7,69.9,2,3
6,1013,288,33.4,58.6,1,2
8,1268,394,18.6,82.7,2,2
5,880,702,30.6,70.5,2,1
10,1822,388,47.0,70.1,3,2
4,947,392,33.5,48.2,1,1
0,571,835,15.4,46.9,0,0
5,1032,105,42.9,50.6,1,2
3,596,70,33.9,70.8,2,2
6,1105,65,17.7,56.6,1,3
14,2056,958,26.2,53.8,2,1
20,2694,291,34.4,71.0,3,4
2,729,605,24.4,57.1,1,1
16,2409,123,39.1,73.6,3,4
7,1403,152,40.9,59.4,2,3
13,2117,20,24.6,76.7,2,4
9,1383,787,27.7,58.7,1,1
8,1399,479,33.4,56.3,2,2
9,1571,277,30.7,49.4,1,2
11,1778,403,24.6,74.1,2,2
13,2067,361,34.3,55.5,2,3
9,1912,46,46.3,71.2,3,3
10,1564,401,43.4,75.7,3,2
15,2192,63,42.9,65.1,3,4
17,2895,122,14.9,65.3,2,4
1,563,407,32.0,51.8,1,1
13,1916,315,27.1,65.6,2,3
17,2366,798,33.1,44.3,2,2
20,3000,504,34.4,63.9,3,3
14,2112,315,32.2,62.8,2,3
20,2895,1000,28.2,43.0,2,2
15,2401,74,31.6,79.4,3,3
20,3000,550,42.2,58.6,3,3
19,3000,428,18.6,62.8,2,3
10,1731,307,24.8,48.5,1,2
7,1213,104,48.5,51.7,2,3
7,1159,77,14.4,69.9,1,2
13,2050,511,19.6,59.1,2,2
5,1080,108,22.3,43.0,1,2
9,1560,60,27.0,81.3,2,3
9,1347,77,32.7,54.8,1,3
17,2585,409,22.9,65.6,2,3
15,2324,795,17.5,66.1,2,2
16,2521,501,38.1,62.3,3,3
16,2524,505,41.9,77.9,4,3
17,2870,978,41.7,53.7,3,2
8,1461,366,25.3,77.0,2,2
0,449,40,33.1,63.9,0,0
14,2340,333,45.1,62.9,3,3
5,971,946,40.6,56.7,2,0
8,1503,849,23.0,64.3,1,1
1,436,309,27.5,54.7,1,1
12,2012,491,46.6,64.7,3,2
2,628,471,18.5,69.9,1,1
11,2125,431,16.9,73.7,2,3
18,2775,88,29.6,60.8,3,4
3,886,773,41.5,56.9,2,1
2,559,79,40.0,73.3,2,2
0,206,817,16.1,70.4,0,0
8,1164,283,53.0,66.8,3,2
13,1878,30,23.6,49.8,1,4
17,2868,36,21.3,69.6,2,4
8,1385,300,26.6,60.5,1,2
1,383,87,41.3,69.0,2,2
9,1487,186,45.2,70.9,3,3
8,1500,745,26.2,57.1,1,1
1,656,765,14.5,66.9,0,0
17,2842,789,32.9,69.9,3,2
1,740,84,47.3,54.7,2,2
8,1744,845,28.5,76.5,2,1
7,1259,965,40.6,69.3,2,0
18,2894,771,32.0,65.0,3,2
14,2256,477,16.5,54.8,1,3
10,1859,351,39.8,74.4,3,2
16,2347,892,35.2,62.0,2,2
10,1671,37,26.9,47.6,1,3
10,1891,32,34.3,69.0,2,3
12,2115,115,25.0,70.6,2,3
0,401,751,49.3,63.6,0,0
14,2220,62,39.8,79.9,4,4
18,2557,106,29.7,53.6,2,4
8,1274,358,41.8,66.1,2,2
2,675,99,25.9,74.5,1,2
9,1444,53,31.2,60.9,2,3
10,1775,394,24.3,53.0,1,2
20,3000,410,35.5,50.9,3,4
16,2160,499,41.8,56.2,3,3
2,791,858,38.8,67.7,2,0
12,2113,900,13.0,62.7,1,1
12,1823,757,25.4,49.2,1,2
9,1503,124,42.0,63.3,2,3
9,1736,983,48.8,81.8,3,1
16,2405,162,38.3,75.3,3,4
8,1410,771,30.0,43.0,1,1
5,1184,67,47.7,51.0,2,2
12,2111,503,22.4,53.8,1,2
4,1098,474,21.7,55.6,1,1
2,592,854,33.1,54.4,1,0
14,2371,67,29.7,67.0,3,4
8,1398,578,15.7,62.4,1,2
10,1636,939,37.4,67.8,3,1
5,816,46,29.3,57.8,1,3
16,2344,784,26.7,58.8,2,2
15,2473,807,20.5,65.0,2,2
19,2723,750,37.5,67.0,3,2
13,1954,138,25.3,50.6,1,3
13,2208,863,15.8,50.2,1,2
11,2029,404,19.1,59.4,1,2
10,1505,814,45.0,50.0,2,1
14,2393,426,40.8,76.5,3,3
10,1711,69,21.6,65.4,1,3
5,974,58,19.1,62.4,0,3
17,2616,42,45.7,55.5,3,4
3,621,234,27.0,72.4,2,2
12,2056,770,39.8,57.5,2,2
7,1192,76,33.4,60.6,1,3
14,2114,124,36.4,48.6,2,4
17,2735,492,32.1,63.0,3,3
13,2182,963,26.3,70.1,2,1
3,1050,892,19.4,61.0,1,0
7,1383,241,34.0,60.6,2,2
0,519,143,46.0,63.1,0,0
19,2850,615,44.3,58.4,3,3
9,2007,64,32.5,63.8,2,3
8,1135,920,42.5,64.0,3,1
17,2799,418,21.0,76.6,2,3
13,2296,362,26.0,65.5,2,3
11,1951,62,26.2,62.1,2,3
11,1927,616,33.8,67.0,2,2
17,2505,253,51.1,50.4,3,4
9,1699,517,31.3,51.4,2,2
8,1542,494,21.0,80.2,2,2
15,2304,565,29.7,52.5,2,2
10,1926,1000,23.4,71.8,2,1
3,785,150,53.0,65.2,3,2
3,864,852,17.8,81.4,1,0
12,2029,9,44.8,50.6,3,3
9,1688,227,26.7,71.3,2,3
9,1554,922,33.4,71.2,2,1
4,937,11,31.4,65.6,1,2
8,1344,333,25.3,76.8,2,2
16,2414,521,41.3,71.7,3,3
7,1302,124,51.6,81.5,3,3
12,2008,812,38.3,53.0,2,1
7,1470,884,49.1,64.7,2,1
13,2032,468,30.9,45.4,1,3
6,1350,406,23.0,62.3,1,2
15,2089,858,37.7,61.2,3,2
5,936,773,38.5,54.6,2,1
17,2646,88,36.1,48.7,2,4
12,1746,390,19.0,69.8,2,2
16,2338,77,44.2,63.5,3,4
11,1822,870,24.8,54.8,1,1
8,1534,120,43.3,57.1,2,3
7,1383,114,34.9,53.9,2,3
7,1179,870,34.6,65.5,2,1
10,1703,126,13.0,47.2,0,3
14,2228,89,29.1,61.4,2,4
5,992,416,21.7,67.0,1,2
13,1666,306,20.0,49.2,1,3
3,556,981,17.2,45.1,0,0
5,1096,377,29.2,43.1,1,2
18,3000,326,36.8,64.6,3,4
3,716,344,37.1,65.3,2,2
10,1732,878,15.8,60.8,1,1
0,406,521,13.0,77.5,0,0
5,1179,62,32.9,56.1,2,3
7,1471,82,40.6,72.7,2,3
14,2269,686,49.9,55.7,3,2
7,1183,443,44.4,59.4,2,2
0,430,900,33.1,70.8,0,0
10,1638,830,25.1,77.5,2,1
14,2330,556,53.0,60.3,4,3
20,3000,215,43.4,56.4,3,4
20,2866,873,33.6,59.9,3,2
20,3000,157,25.2,83.0,3,4
17,2816,567,25.4,79.7,3,3
2,500,24,47.8,58.3,2,2
7,1158,56,30.0,71.5,2,3
0,200,283,27.4,63.8,0,0
19,3000,273,40.8,56.1,3,4
17,2871,58,53.0,43.3,3,4
20,2900,915,51.5,64.6,4,2
12,1797,102,18.8,53.8,1,3
12,2027,871,33.9,63.6,2,2
11,1796,60,43.0,61.5,3,3
13,1965,350,40.8,69.4,3,3
16,2794,578,32.2,61.0,3,3
8,1371,593,23.1,72.4,2,2
20,3000,407,30.6,73.1,3,4
1,527,517,32.4,54.3,1,1
17,2273,42,35.0,66.3,3,4
7,1508,58,31.9,54.3,1,3
11,1705,601,33.7,55.2,2,2
8,1230,892,45.0,58.0,2,1
8,1278,672,41.5,67.3,2,1
5,1004,81,39.8,81.8,3,3
0,492,828,31.7,56.6,0,0
16,2606,132,23.8,56.6,2,4
0,333,802,35.9,60.4,0,0
1,352,103,27.9,81.4,2,2
16,2464,912,45.8,56.7,3,2
17,2479,834,41.1,62.1,3,2
20,2999,955,18.2,48.6,2,2
16,2352,100,13.0,62.2,1,4
6,1264,880,28.6,74.3,1,1
15,2238,71,13.0,56.1,1,4
11,1717,64,15.3,83.0,2,3
14,2008,20,33.3,57.7,2,4
5,1038,3,40.0,52.8,2,3
16,2456,519,38.2,52.3,2,3
14,2557,894,33.8,58.1,3,2
6,918,77,24.8,76.8,2,2
1,719,704,25.2,43.0,0,1
9,1742,327,42.6,68.0,3,2
6,1353,446,24.0,63.9,1,2
4,1029,1000,29.6,73.0,2,0
10,1519,46,33.8,61.8,2,3
0,372,96,36.8,65.2,0,0
14,2494,121,45.7,59.5,3,3
3,857,364,35.0,73.0,2,2
11,1898,119,13.0,72.1,2,3
1,467,777,13.7,73.3,1,0
17,2495,445,21.0,65.7,2,3
0,418,804,45.9,70.3,0,0
12,2105,958,33.1,74.5,3,1
0,730,589,39.5,64.0,0,0
1,654,775,35.8,71.2,2,0
20,3000,629,52.9,51.6,3,3
4,933,401,53.0,61.1,3,2
0,200,115,20.9,53.9,0,0
12,1928,53,26.4,55.1,1,3
15,2240,979,33.2,61.8,2,1
16,2227,470,49.1,66.8,3,3
8,1239,122,15.4,71.2,1,3
20,3000,722,36.4,79.7,4,3
20,2881,0,34.5,55.3,2,4
20,2965,142,26.6,67.9,3,4
1,597,342,17.1,68.4,0,1
8,1383,387,38.6,68.5,2,2
20,3000,232,25.2,57.7,3,4
18,2996,280,33.6,50.0,2,4
19,2920,647,53.0,50.1,3,3
12,1999,396,31.2,75.6,3,2
5,913,535,34.6,46.9,1,1
4,1153,415,27.5,65.6,1,2
12,2049,345,39.1,61.2,2,3
15,2216,40,28.9,80.5,3,4
19,2972,47,27.0,58.6,2,4
19,2803,441,32.4,49.4,2,3
19,2989,405,34.9,70.6,3,4
2,673,702,36.8,48.4,1,1
0,367,440,24.6,57.1,0,0
4,870,86,18.3,53.7,1,2
7,1556,104,25.5,60.3,1,3
16,2630,50,28.9,52.6,2,4
15,2199,70,23.7,43.0,1,4
15,2067,364,39.9,63.8,3,3
18,2952,117,13.3,75.9,2,4
18,2532,51,42.4,67.5,3,4
16,2639,55,24.3,48.5,2,4
10,1687,816,41.6,67.6,3,1
9,1617,750,35.9,54.7,2,1
4,649,217,40.2,73.1,2,2
11,1965,867,30.7,57.5,2,1
10,1735,694,43.9,65.9,3,2
11,1716,750,29.5,57.5,2,2
3,551,47,37.0,71.1,2,2
12,2170,80,38.0,46.4,2,3
10,1686,876,34.5,50.6,2,1
9,1320,80,50.0,66.9,3,3
16,2360,636,26.3,68.3,2,2
4,804,506,27.1,79.2,2,1
18,2714,1000,33.4,81.7,3,2
3,654,1000,31.3,61.5,1,0
4,706,305,19.6,58.4,1,2
15,2516,873,38.7,43.0,2,2
4,1101,495,36.1,55.9,1,1
12,1777,399,36.1,56.2,2,2
13,2219,56,39.7,56.6,2,3
10,1580,112,42.8,83.0,3,3
10,1944,909,43.9,69.1,3,1
5,1483,882,34.8,69.7,2,1
19,2953,115,45.5,68.8,4,4
13,2155,103,28.0,68.6,2,3
13,2001,97,21.2,63.6,2,3
6,1032,483,26.1,45.7,1,2
13,2196,921,33.4,72.8,3,1
10,1897,389,32.9,69.2,2,2
3,803,470,14.9,80.3,1,1
13,2014,975,26.8,65.2,2,1
15,2268,557,41.2,73.4,3,2
4,1023,812,42.6,83.0,3,0
19,3000,41,45.2,58.2,4,4
15,2472,847,43.4,68.1,4,2
1,564,471,52.9,73.6,3,1
12,2412,889,21.4,70.4,2,1
5,907,628,25.9,67.5,1,1
0,258,705,29.6,51.6,0,0
