count,co2_level,temp,humidity,ldr_diff,fan_speed,light_intensity
24,1424,33.9,65.4,-128,3,2
5,776,19.0,75.7,-1277,1,0
0,257,35.6,54.7,-900,0,0
23,1542,34.3,59.5,50,3,2
22,1844,38.1,57.7,1038,3,2
18,1617,33.0,82.3,-34,3,1
21,1313,24.3,50.9,-1237,2,1
12,1081,38.1,59.1,-1180,2,1
5,362,55.0,62.2,-2282,3,0
12,1005,37.1,67.3,120,3,1
13,917,48.9,65.1,-1379,3,1
13,1156,30.7,77.4,-1698,2,1
5,534,41.5,66.5,1964,2,1
2,200,55.0,56.6,-1763,2,0
1,200,34.9,61.7,1171,1,0
20,1422,46.6,51.9,-882,3,1
30,1696,27.6,73.9,218,3,2
5,396,39.2,52.8,140,1,0
11,1032,37.2,66.5,1520,2,1
5,720,51.0,51.9,433,2,0
7,599,36.6,67.9,2797,2,2
7,838,41.1,45.0,173,2,0
16,1356,46.6,61.9,1083,3,2
10,837,31.1,55.6,-102,1,0
10,633,20.8,66.8,-781,1,1
11,1311,30.8,74.9,659,2,1
10,803,30.7,63.5,1349,1,1
23,1439,48.0,47.0,-129,2,2
30,2289,39.6,62.8,93,3,2
30,2259,37.2,55.1,1837,3,3
10,1084,24.1,76.0,2010,2,2
11,1208,28.0,73.3,1027,2,1
18,1437,16.3,68.9,1647,2,2
7,932,31.4,71.3,169,2,0
0,497,46.8,69.2,-702,0,0
30,2288,30.7,45.0,340,2,2
15,1543,34.6,70.5,3659,2,3
23,1480,24.9,59.7,695,2,2
20,1633,27.3,71.2,155,2,1
3,502,35.8,55.7,-49,1,0
26,1803,24.0,66.5,3776,2,4
19,1610,47.3,45.9,-715,2,1
29,1864,45.6,62.6,-135,3,2
9,1000,27.4,69.6,-1036,2,0
26,1897,41.2,54.0,1286,3,3
15,1010,25.8,60.5,-682,1,1
16,1148,48.4,69.4,2703,3,3
0,561,33.4,64.6,767,0,0
28,1870,47.6,63.6,966,4,2
14,973,34.1,57.3,-1030,2,1
4,635,32.5,65.2,-633,1,0
11,1183,38.5,66.3,1432,2,1
23,1644,39.2,70.6,16,3,1
3,868,27.1,51.8,-904,1,0
12,1258,26.8,57.2,44,1,1
24,1970,30.7,69.4,-421,3,1
30,1771,35.7,66.4,1941,3,3
14,1261,30.0,67.6,3273,2,3
21,1529,43.3,72.3,-1423,3,2
28,1858,39.9,67.0,-1388,3,1
19,1227,40.6,46.6,1388,2,2
14,1003,23.6,72.8,-1814,2,1
14,1178,31.4,59.6,-2379,2,1
20,1505,46.1,58.9,3153,3,3
15,1301,36.3,64.2,-2194,2,0
6,488,41.7,76.0,1727,3,1
22,1462,29.0,61.7,-1634,2,1
16,926,40.5,85.0,179,3,1
29,2273,49.8,78.2,-110,4,2
16,1278,46.6,70.4,-1920,3,1
28,1788,44.6,49.0,343,3,2
21,1469,20.8,53.4,2085,1,3
4,423,29.5,73.1,1428,2,1
1,542,42.1,70.1,2045,2,1
20,1389,40.8,63.3,-317,3,1
28,1824,30.3,70.7,2048,3,3
11,1154,38.9,51.8,-1919,2,1
12,1166,47.7,59.2,829,3,1
8,671,43.9,67.2,771,2,1
2,502,34.0,61.4,-962,1,0
8,777,34.4,77.6,468,2,0
14,1244,32.1,67.2,0,2,1
14,1137,38.0,53.9,2165,2,2
20,1412,33.4,57.0,-1833,2,1
25,1695,54.6,56.4,3894,4,4
24,1680,35.0,66.2,1345,3,2
2,460,23.7,63.4,2786,1,2
15,1252,27.5,67.5,3147,2,3
29,1709,40.7,65.8,3278,3,4
22,1409,32.5,70.5,91,3,1
20,1486,34.2,50.7,1124,2,2
29,2049,55.0,82.3,-838,4,2
18,1336,32.2,48.3,70,1,1
10,1189,30.6,68.9,1041,2,1
4,889,47.1,57.8,253,2,0
20,1496,42.7,56.5,-2063,2,1
16,1698,34.5,65.5,3421,2,3
12,1118,20.5,71.5,869,1,1
17,1236,43.7,70.1,69,3,1
30,2144,30.6,74.7,1138,3,3
29,1807,51.0,62.1,-2095,4,2
28,1865,30.9,60.8,674,3,2
30,2277,22.2,62.1,164,2,2
4,617,55.0,73.8,186,3,0
17,1422,25.5,74.6,-222,2,1
3,512,44.4,75.8,-709,3,0
29,1872,37.0,79.8,-250,4,2
3,352,54.3,66.6,264,2,0
0,200,30.9,64.4,692,0,0
8,1043,42.2,76.5,711,3,1
18,1073,45.8,58.7,1599,3,2
22,1979,15.0,72.7,171,2,2
25,1881,42.5,63.4,1272,3,2
15,1008,44.0,80.2,-406,3,1
11,1203,49.3,66.6,-65,3,1
11,941,26.2,62.7,-270,1,1
2,426,20.4,47.9,2203,0,1
28,1794,40.7,69.8,-1067,3,2
16,1303,35.3,63.8,2748,2,3
26,1839,49.4,47.5,-734,3,1
2,532,43.8,75.0,111,2,0
30,2128,23.0,78.5,113,3,2
20,1594,40.3,60.9,0,2,1
6,661,15.0,60.1,1712,0,1
18,1502,32.4,63.0,1683,2,2
27,2200,33.3,59.6,108,2,2
27,2006,31.8,85.0,1759,4,3
19,1772,38.0,69.5,998,3,2
11,944,32.6,71.8,-2385,2,1
18,1442,35.5,58.8,34,2,1
22,1416,27.9,66.7,610,2,2
25,1808,37.7,65.7,-1470,3,2
18,1639,30.0,85.0,-1539,3,1
21,1378,40.6,64.1,6,3,1
6,1054,32.0,83.3,40,2,0
12,1045,25.0,52.5,-1173,1,1
15,1239,34.7,69.3,-125,2,1
9,873,38.9,62.3,450,2,1
14,1185,45.3,72.8,848,3,1
19,1357,17.0,68.7,-2079,2,1
28,1923,30.1,70.5,778,3,2
13,1266,40.8,68.5,270,2,1
4,643,50.2,63.8,899,3,0
9,1090,48.0,53.0,2024,2,2
27,1949,38.3,58.4,-561,3,2
16,1072,47.8,75.7,-461,3,1
8,834,32.5,72.5,91,2,1
2,544,32.3,48.9,-1422,1,0
29,2084,20.5,85.0,256,3,2
30,1976,50.6,64.6,-1240,4,2
27,2011,40.0,56.3,128,3,1
16,1389,28.5,58.0,1264,2,2
7,738,44.8,48.3,-1808,2,0
3,280,32.8,77.4,-435,2,0
0,265,28.8,57.3,-693,0,0
18,1388,20.9,70.3,1037,2,2
27,1681,32.0,73.2,-297,3,2
12,1283,32.3,58.5,2264,2,2
22,1656,55.0,62.9,336,4,2
22,1557,42.6,67.1,-236,3,1
0,302,36.0,57.8,2130,0,0
17,1797,33.8,45.0,364,2,1
10,1252,31.3,73.2,-226,2,1
12,1146,44.8,79.2,128,3,1
10,333,45.4,67.8,239,2,0
27,1992,51.9,68.4,561,4,2
15,1364,35.7,77.4,1642,2,2
4,558,46.9,77.1,-260,3,0
10,960,38.1,55.8,-373,2,0
14,1149,42.6,45.0,-1500,2,1
29,1800,27.6,51.9,983,2,2
17,1159,42.4,68.1,-430,3,1
5,565,41.4,65.4,860,2,1
24,1771,42.4,69.1,-676,3,1
20,1521,32.4,71.9,1699,3,2
10,1216,51.9,48.6,-305,3,0
12,919,24.4,67.9,1154,1,1
23,1510,23.2,63.9,234,2,1
15,1266,40.6,66.1,385,2,1
10,748,45.4,82.0,-584,3,0
0,357,45.6,80.8,-586,0,0
0,356,41.7,66.2,-229,0,0
12,1413,27.5,72.3,2850,2,2
12,1122,35.5,64.1,2823,2,3
7,574,35.9,48.5,-1171,2,0
8,812,48.8,85.0,466,3,1
2,689,39.4,70.7,35,2,0
7,783,29.9,51.9,280,1,0
28,1698,31.5,62.8,-1642,3,1
26,1746,28.1,58.6,3036,2,4
7,962,39.9,85.0,157,3,0
4,593,15.0,68.4,1132,1,0
22,1811,28.5,45.0,1710,2,3
16,1123,32.3,55.9,1059,2,1
27,1920,53.8,65.2,172,4,2
12,1485,33.2,58.4,89,2,1
0,357,35.5,75.9,-440,0,0
22,1273,34.2,72.5,1006,3,2
1,358,50.5,55.8,1298,2,0
4,720,35.4,63.9,1089,2,1
27,2035,55.0,77.4,2263,4,4
8,843,32.3,63.1,588,2,1
25,1764,29.3,72.6,3167,2,4
5,473,40.7,46.3,1211,1,1
18,1576,55.0,80.7,-6,4,1
8,945,44.6,63.5,-1353,3,0
21,1553,27.4,56.0,2038,2,2
13,1032,27.8,60.3,899,1,1
1,548,23.3,45.0,976,0,0
14,1304,27.9,66.7,230,2,1
24,1579,25.5,50.7,-1927,1,2
8,920,22.5,45.0,104,0,0
19,1593,32.6,84.8,-321,3,1
27,1767,29.2,55.3,0,2,2
17,1345,26.6,54.4,232,1,1
6,383,40.4,62.4,-782,2,0
10,886,37.4,48.0,911,2,1
21,1466,36.9,65.9,2554,3,3
12,1162,32.3,57.2,11,2,0
25,1811,38.5,62.8,1064,3,2
19,1599,26.4,68.4,-217,2,1
6,821,16.4,61.4,143,1,0
27,1752,34.9,71.5,1937,3,3
23,1696,48.2,45.0,1230,2,2
5,679,27.6,83.9,2419,2,2
6,790,33.6,66.7,-527,2,0
25,1416,38.7,78.1,-1469,3,2
13,1025,31.3,85.0,-480,3,1
12,677,45.8,69.0,-1237,3,0
1,555,33.3,85.0,-1949,2,0
27,1527,20.2,72.3,2618,2,4
5,760,16.4,56.3,-1335,1,0
7,796,34.7,62.0,504,1,0
9,1269,26.8,66.5,1103,2,1
13,1134,25.2,68.7,3325,1,3
29,1919,37.8,76.3,914,3,2
24,1547,28.9,69.7,2737,3,4
15,1133,39.0,58.7,-293,2,0
11,778,21.7,57.9,-1055,1,0
17,1454,22.6,53.4,591,1,1
15,1276,49.9,65.2,-1160,3,1
8,932,33.4,45.0,-1620,1,0
21,1729,32.0,50.6,28,2,1
22,1913,25.6,74.2,-1537,2,1
26,1675,29.5,60.5,2135,2,3
26,1858,36.0,64.3,2923,3,4
14,1135,15.0,57.1,-1368,1,1
22,1523,52.1,82.1,1846,4,2
23,1446,50.3,71.1,1034,4,2
13,1053,36.4,70.9,608,2,1
11,1181,53.5,70.7,-55,3,0
13,1135,27.2,59.6,2037,2,2
8,894,32.6,55.1,3600,1,3
14,1254,43.6,66.2,517,4,1
22,1641,34.8,84.9,-578,4,1
1,252,25.8,72.9,135,1,0
29,2093,40.6,77.7,1590,3,3
4,498,39.5,57.5,-227,1,0
27,1940,32.9,55.5,-485,2,2
23,1519,44.7,76.3,-1531,4,1
28,1993,35.4,56.1,-975,3,2
4,428,40.3,73.7,-738,2,0
4,698,35.1,55.0,535,1,0
25,1799,35.5,70.8,-433,3,2
3,383,41.4,60.4,2875,2,2
9,868,33.6,50.1,3088,1,3
16,1236,53.0,77.6,1920,4,2
13,1143,27.7,79.4,353,2,1
5,351,41.7,69.5,175,2,0
22,1646,51.7,45.0,2220,2,3
27,2207,39.0,48.8,1067,2,2
22,1763,50.1,76.6,1531,4,3
20,1569,42.3,79.8,-553,4,1
6,837,33.6,63.6,86,1,0
17,1309,29.5,73.6,-125,2,1
14,879,52.6,60.8,1784,3,2
30,1883,40.5,49.7,-740,3,2
7,1128,42.5,57.1,2131,2,2
4,827,29.9,60.1,-640,1,0
14,1131,26.6,68.6,-456,2,1
7,860,34.2,65.4,255,2,0
21,1671,28.1,65.2,-429,2,1
3,200,33.0,67.1,-2011,2,0
13,789,23.4,53.0,214,1,1
30,2140,22.3,67.2,1200,2,3
20,1567,41.1,60.4,1907,3,2
8,777,23.0,56.4,284,1,1
7,1066,16.9,63.9,336,1,0
29,2163,48.2,64.7,962,4,2
29,2137,29.9,66.5,289,3,2
22,1422,48.3,71.6,2595,4,3
3,500,40.1,60.6,2247,2,1
29,2397,29.7,59.7,-894,2,2
2,653,33.5,67.9,-2425,2,0
23,1679,41.6,45.0,256,2,2
12,920,27.0,48.7,-409,1,0
28,2180,44.9,75.1,-1172,4,2
5,619,39.7,53.3,726,1,0
29,1921,42.1,58.5,2307,3,4
9,716,44.8,66.6,1994,3,1
26,1955,25.4,66.2,0,2,2
10,687,39.6,62.2,354,2,1
12,1161,26.4,85.0,1068,2,1
1,532,30.1,69.6,-910,1,0
27,1755,35.0,58.8,0,2,1
6,702,40.4,72.8,1055,2,1
10,1150,46.4,52.1,0,2,1
9,418,25.2,74.9,-2304,2,0
1,260,35.1,71.0,-20,2,0
20,1481,28.7,63.7,-114,2,1
12,1027,30.9,62.3,-412,2,1
10,1104,44.0,79.8,365,3,1
21,1649,30.0,63.4,939,2,2
20,1732,48.6,76.6,202,4,1
1,361,52.6,62.8,-42,2,0
14,1169,32.9,73.3,-2035,2,1
28,2121,20.6,61.3,203,2,2
27,2034,31.9,66.7,-709,3,2
30,2266,24.8,70.9,-1616,2,2
25,1818,54.5,72.2,1292,4,3
11,985,30.4,68.8,139,2,0
3,665,30.7,54.0,908,1,0
16,1082,48.5,58.6,50,3,1
12,934,40.7,59.7,331,3,1
10,857,44.8,79.2,0,3,0
23,1782,51.6,56.4,443,3,1
19,1326,21.7,72.2,-190,2,1
1,730,42.6,65.9,1030,2,0
10,442,47.9,64.5,-1475,3,0
3,529,25.0,68.0,-962,1,0
7,700,40.9,55.9,1628,2,1
1,399,35.2,61.6,-770,1,0
21,1631,43.9,72.5,2522,3,3
25,1559,43.2,63.3,-770,3,2
12,1055,45.3,63.4,1651,2,2
20,1611,23.8,54.5,-243,1,1
15,1275,31.1,73.1,1663,2,2
26,1894,27.0,68.4,668,2,2
18,1500,31.0,83.3,1800,3,2
26,2081,28.2,62.7,-1961,2,2
14,1341,40.7,80.2,-1698,3,1
26,2010,29.8,67.9,-1333,2,2
1,303,55.0,73.7,1523,3,1
18,1446,44.1,73.1,1992,3,2
6,982,28.6,65.9,1451,2,1
17,1795,28.3,67.6,-1055,2,1
13,1453,40.5,61.7,1975,2,2
19,1522,37.9,60.8,-783,2,1
19,1349,34.5,77.0,-1377,3,1
16,1211,50.1,63.5,3400,3,3
28,2190,20.2,63.2,1044,2,2
14,1411,41.5,61.2,811,2,1
30,2123,36.4,54.7,-331,3,2
28,2174,24.3,45.0,272,2,2
0,408,30.0,60.3,1844,0,0
10,908,21.4,52.6,-2263,1,0
12,742,36.1,76.6,143,3,0
28,2189,34.2,74.4,0,3,2
17,1318,44.3,79.3,-750,3,1
12,786,32.1,84.2,1234,2,1
20,1443,34.4,59.9,-1532,2,1
21,1637,39.8,76.2,112,3,1
28,1830,30.5,58.7,1989,2,3
3,470,28.7,70.8,156,2,0
1,675,27.8,62.8,318,1,0
20,1305,40.3,75.7,427,3,1
16,1411,23.9,85.0,3008,2,3
25,1715,35.4,60.1,448,3,2
11,1188,27.3,72.3,0,2,0
14,1159,37.9,70.3,2931,2,3
1,332,34.5,54.0,-446,1,0
26,2021,30.8,55.3,1173,2,3
5,703,37.8,60.8,328,2,0
8,795,25.0,77.6,45,2,0
0,521,42.5,57.0,3285,0,0
18,953,19.8,45.0,702,1,1
15,944,36.4,82.1,1165,3,1
6,465,24.8,57.9,379,1,0
30,2058,32.3,45.0,535,2,2
11,1294,30.9,56.1,-815,1,0
12,579,38.5,49.3,-410,2,0
11,1004,30.5,57.5,-841,1,1
2,200,15.0,60.2,1569,0,1
23,1706,31.5,68.4,1714,3,3
29,2208,25.3,66.0,-818,3,2
4,931,36.4,46.9,2927,1,2
15,1128,21.4,50.9,298,1,1
28,1627,44.5,82.5,398,4,2
7,1150,19.4,65.5,217,1,0
22,1862,34.9,47.2,-4,2,2
12,707,36.0,58.8,808,2,1
5,620,53.0,74.7,527,3,0
4,509,34.7,57.7,-1292,1,0
17,1586,38.0,60.9,247,2,1
18,1743,40.3,55.2,1636,2,2
25,1783,37.5,57.0,-358,3,1
14,1278,29.5,64.9,-1408,2,1
28,2160,33.1,64.2,186,3,2
25,1719,30.2,71.3,2072,3,3
30,1972,15.0,64.6,-894,2,2
16,1118,42.4,64.0,499,3,1
1,371,41.8,54.2,-262,2,0
0,733,27.9,62.2,1730,0,0
19,1607,33.8,76.2,105,3,1
11,1094,29.1,73.8,236,2,1
25,1903,41.3,66.8,-1155,3,1
22,1714,29.5,81.7,1713,3,3
15,1346,30.8,65.0,-779,2,0
12,1019,17.3,68.8,-1349,1,0
20,1087,32.4,76.8,220,3,1
7,684,38.9,65.5,1173,2,1
26,1964,30.9,63.4,0,2,2
10,857,40.2,55.4,205,2,0
30,2122,28.9,50.4,1790,2,3
25,1887,44.5,47.7,348,3,2
16,1047,33.7,69.2,88,2,1
11,1069,40.2,45.0,-261,1,0
30,1851,30.8,64.5,3250,3,4
6,815,35.2,85.0,3315,3,2
4,478,36.4,45.0,-297,1,0
6,662,20.6,67.1,75,1,0
29,1808,44.2,51.6,-1187,3,2
19,1277,37.5,49.0,3371,2,4
27,2103,42.2,64.7,-2277,3,1
17,1501,50.7,59.2,129,3,1
29,2199,37.5,67.7,48,3,2
21,1501,42.8,76.5,1892,4,3
30,1925,28.5,57.3,890,2,3
16,1265,28.3,53.4,-286,1,1
28,2003,45.1,78.1,-1069,4,2
3,503,25.4,64.9,1750,1,1
11,1192,42.7,79.7,-2098,3,0
22,1727,34.5,49.6,161,2,1
10,754,32.9,63.1,755,2,1
20,1369,43.7,71.7,3725,4,4
16,1286,53.0,72.5,-605,4,1
24,1675,22.1,45.3,462,1,2
17,1711,31.4,53.0,-646,2,1
24,1489,29.2,64.6,823,2,2
26,1732,37.9,62.6,1688,3,3
24,1826,34.4,79.8,3461,3,4
24,1642,26.3,73.3,-2479,3,1
15,1252,45.7,57.6,2082,3,2
28,1801,33.9,67.9,214,3,2
17,1374,51.7,80.5,2964,4,3
28,2217,34.2,70.2,1523,3,3
30,2066,40.2,85.0,-332,4,2
3,826,26.4,61.1,-1568,1,0
29,2328,38.3,79.2,1108,4,3
11,1347,52.2,64.6,220,3,0
21,1263,32.4,61.6,191,2,1
17,1295,15.0,70.3,610,1,1
15,1502,36.9,57.7,-2003,2,1
27,1669,33.2,74.9,1399,3,3
10,834,41.4,54.6,1839,2,2
19,1456,38.1,45.0,1084,2,2
6,1020,35.6,45.0,1476,1,1
29,1874,40.4,58.6,1632,3,3
30,1895,18.7,74.4,3217,2,4
26,1916,15.0,74.3,1873,2,3
27,1736,45.1,57.1,3228,3,4
8,637,26.1,64.4,909,1,1
20,1438,40.3,59.7,-1030,3,1
21,1978,37.9,63.0,694,3,2
7,692,24.1,78.2,-368,2,0
22,1432,32.7,55.5,105,2,1
3,855,55.0,78.3,1070,3,1
21,1600,47.3,72.3,-1910,4,1
26,1926,24.3,61.5,-1395,2,1
27,1719,36.9,60.0,-139,3,1
9,922,46.3,66.9,284,3,0
22,1793,32.0,82.2,486,3,1
11,1053,24.2,56.6,-1563,1,0
17,1226,37.9,54.9,-334,2,1
2,492,38.6,70.2,2191,2,1
25,1592,35.4,49.5,307,2,1
13,1045,44.6,67.6,2650,3,2
4,610,28.1,60.1,1413,1,1
11,675,30.9,75.9,1538,2,1
4,686,39.5,59.0,2734,2,2
4,686,42.0,74.0,2367,2,1
10,924,41.2,78.4,198,3,1
16,1184,33.3,61.9,1083,2,1
20,1535,38.8,64.8,2185,3,3
22,1591,15.2,61.4,-2322,2,1
4,507,41.7,53.8,222,2,0
22,1828,46.2,65.3,-681,3,1
0,648,38.1,80.1,-1042,0,0
22,1955,35.7,76.5,212,3,2
15,1238,29.7,50.9,-2203,1,1
30,2006,30.5,77.6,180,3,2
14,1129,33.2,60.8,1223,2,2
18,1125,41.1,82.9,519,4,1
22,1885,27.2,62.6,121,2,1
6,840,30.5,54.9,1730,1,1
20,1684,41.9,59.2,-2207,3,1
25,1479,38.6,74.4,-1592,3,1
10,990,23.7,51.6,-946,1,0
17,1189,38.8,85.0,-715,4,1
21,1450,30.1,59.7,1854,2,3
4,411,30.1,67.7,-462,1,0
15,1355,36.6,66.5,168,2,1
28,1928,23.2,60.3,-975,2,2
3,374,34.2,58.9,-774,1,0
29,1945,31.9,54.3,-2063,2,2
30,2145,28.5,77.0,1292,3,3
2,364,27.9,85.0,-1052,2,0
9,828,33.6,64.8,66,2,0
7,571,33.9,64.9,1526,2,1
6,807,17.9,71.1,-353,1,0
4,834,41.3,67.4,-604,2,0
7,1005,21.3,75.5,0,1,0
2,407,37.8,73.0,-333,2,0
28,2037,39.3,81.7,1243,4,2
12,969,43.6,62.0,805,2,1
17,1486,48.2,51.2,937,3,2
21,1493,53.2,60.1,787,3,2
29,2073,25.8,74.1,-1492,3,2
6,848,30.4,67.1,-839,2,0
28,1716,20.5,58.4,1800,2,3
27,1471,37.5,59.1,742,3,2
24,1764,36.9,60.3,-1023,3,2
12,1054,15.0,69.0,341,1,0
18,1134,25.5,53.2,1050,1,2
23,1712,24.4,47.0,-1328,2,2
14,1201,17.8,73.8,-182,2,1
13,1209,28.5,75.9,1938,2,2
10,1004,27.4,58.0,-603,1,0
30,2010,38.1,76.6,841,3,2
23,1344,34.8,59.2,1403,2,2
1,290,32.2,57.4,-88,1,0
2,368,21.1,60.1,53,0,0
24,1775,34.2,75.3,104,3,2
16,1724,26.9,62.2,-655,2,1
5,558,32.2,77.7,188,2,0
12,1260,23.2,76.6,2029,2,2
18,1472,52.6,45.0,2763,2,3
28,2157,38.1,48.5,1000,2,2
28,1784,38.7,67.1,2587,3,3
20,1431,30.9,82.3,1768,3,2
19,1395,26.4,69.0,89,2,1
10,1105,20.1,65.6,116,1,0
6,718,24.8,56.5,-1644,1,0
27,1662,23.6,73.3,-795,2,2
14,1201,40.1,66.0,4,2,1
12,1216,36.3,58.4,111,2,0
23,2097,28.0,71.9,-601,2,1
20,1457,45.2,74.1,-1639,3,1
21,1420,26.2,78.3,-1187,2,1
18,1522,39.6,78.6,-719,3,1
19,1665,45.9,54.3,1828,3,2
14,1520,36.1,58.8,-1229,2,1
21,1323,45.9,78.5,-792,3,1
12,1086,55.0,66.8,47,3,0
10,823,45.7,63.9,310,2,1
13,1085,22.7,49.7,-914,1,1
14,1219,41.2,57.8,1024,2,1
23,1820,36.9,54.1,100,2,1
12,592,28.3,63.0,174,1,1
18,992,30.3,63.5,207,2,1
17,1295,34.5,73.3,1241,3,2
3,908,28.0,76.0,346,2,0
23,1466,18.7,62.0,-763,1,1
16,1370,30.8,57.8,1105,2,1
9,711,18.7,54.4,283,1,0
16,1067,38.0,69.0,-1796,3,1
4,463,17.6,56.6,-2412,0,0
26,1556,45.6,45.0,328,2,1
24,1815,43.9,64.0,427,3,2
7,649,38.3,85.0,-771,3,0
4,347,27.5,84.1,0,2,0
0,200,55.0,64.5,2672,0,0
13,987,49.6,64.2,-2219,3,1
22,1600,34.6,54.3,-854,2,1
8,968,36.0,49.8,-1144,1,0
18,1229,15.0,69.1,-2182,1,1
17,1341,47.2,64.5,1871,3,3
15,1259,29.1,59.2,240,2,1
3,356,45.8,60.7,-1718,2,0
13,1299,44.4,66.8,681,3,1
16,1221,38.4,52.1,389,2,1
8,898,27.2,79.2,-520,2,0
16,1377,36.2,68.4,315,2,1
22,1732,19.6,53.1,-920,1,2
18,1072,46.8,67.9,227,3,1
9,864,36.7,54.9,271,2,0
26,1827,45.4,69.0,-2394,3,2
8,873,38.8,69.9,-2401,2,0
24,1829,43.3,60.5,353,3,2
17,1374,43.0,68.8,287,3,1
10,741,38.5,66.4,1299,2,1
20,1582,34.9,67.0,231,2,1
17,1486,38.0,56.5,3692,2,4
11,911,32.1,73.2,1771,2,2
22,1644,20.5,67.1,-2120,2,1
25,1980,21.9,71.5,-1131,2,2
30,2112,35.6,54.0,145,3,2
7,877,46.0,73.0,247,3,0
3,302,38.1,83.7,2075,3,1
20,1506,36.1,70.8,-31,2,1
1,482,37.4,63.8,696,2,0
26,1934,19.3,79.8,148,3,2
24,1938,24.8,64.4,2508,2,4
5,884,17.9,56.7,183,1,0
7,591,40.5,59.9,-1180,2,0
28,1964,24.6,71.5,-195,2,1
21,1323,25.5,48.1,-531,1,1
13,1419,46.2,60.6,867,3,1
0,636,25.5,73.1,-929,0,0
22,1602,27.9,45.0,211,1,1
8,1322,37.2,52.4,-1821,1,0
2,317,37.8,78.9,129,2,0
12,1042,38.8,75.7,321,3,1
19,1528,27.0,73.4,887,2,2
16,1536,36.8,70.6,1803,3,2
21,1779,20.9,70.5,1411,2,2
20,1308,36.7,61.7,49,2,1
11,1036,30.1,71.2,-237,2,1
21,1578,16.9,65.0,1761,1,3
20,1548,24.7,62.0,-878,2,2
16,1379,54.3,64.1,1978,4,2
6,693,23.6,58.8,-1497,1,0
1,684,29.8,69.1,-1319,2,0
24,1558,35.7,55.3,-603,2,1
11,861,28.6,56.4,73,1,0
14,1289,34.2,45.0,3029,1,3
10,841,36.8,78.9,-638,3,0
14,1073,42.0,64.0,-966,2,1
6,509,39.7,70.6,-1924,2,0
29,2027,39.8,68.9,-154,3,2
27,2050,17.0,62.5,-281,2,2
18,1421,28.0,57.2,204,2,1
9,696,31.9,46.2,1475,1,1
19,1597,49.7,77.0,-890,4,1
17,1288,43.0,63.9,403,4,1
7,758,43.7,70.8,1980,2,1
0,552,32.0,70.1,1088,0,0
9,1222,38.2,64.8,149,2,0
14,1379,43.7,68.5,2993,3,3
3,301,32.3,70.0,2566,2,2
20,1570,35.4,58.3,1543,2,2
14,1190,37.5,60.7,2335,2,2
25,1832,29.6,73.5,0,3,2
21,1481,32.9,65.6,1055,2,2
21,1713,28.5,63.2,-722,2,1
22,1905,17.5,78.1,2007,3,2
5,546,23.1,50.6,-1048,0,0
0,562,33.2,71.0,-415,0,0
21,1598,40.5,64.9,235,3,1
6,604,44.5,66.7,1025,2,1
1,366,34.2,61.0,2022,1,1
25,1784,18.6,69.9,-1246,2,1
26,1834,47.5,59.7,-15,3,2
29,1993,36.2,52.3,550,3,3
5,472,49.5,71.0,2268,2,2
3,205,33.1,60.3,2064,1,1
10,934,35.8,74.5,-1738,2,1
1,246,31.4,73.9,-710,2,0
21,1706,39.1,54.1,-1554,2,1
2,630,31.4,72.4,19,2,0
20,1529,35.3,72.6,34,3,1
22,1464,39.9,68.8,-1312,3,1
5,684,43.6,66.0,2010,2,1
0,335,16.2,45.0,2609,0,0
0,238,27.8,71.6,1822,0,0
4,648,29.0,61.9,405,1,0
25,1546,22.4,54.5,827,2,2
26,1967,37.8,62.9,-226,3,2
26,1720,22.9,59.2,1934,2,3
15,1147,30.5,77.9,2057,2,2
22,1463,45.7,52.0,-1057,2,1
29,2123,30.5,46.6,186,2,2
0,343,27.9,71.2,140,0,0
9,1046,34.7,72.8,1689,2,1
5,564,55.0,69.0,1976,3,1
8,776,15.6,60.7,-1042,0,0
16,1043,28.5,61.8,456,2,1
4,637,39.4,76.2,-201,2,0
4,338,38.0,74.2,108,2,0
10,1164,48.7,59.1,1707,2,2
3,935,39.4,77.1,1334,2,1
0,288,55.0,70.6,3356,0,0
28,2188,20.9,78.8,222,2,2
17,1164,38.6,80.7,-1045,3,1
20,1586,45.8,61.8,1269,3,2
10,795,17.0,53.7,189,1,0
10,866,54.5,72.4,-729,4,0
17,1349,26.9,67.9,798,2,1
18,1404,49.2,74.3,-213,4,1
2,509,28.6,75.0,1748,1,1
12,1224,28.1,50.4,-492,1,1
26,1867,35.7,54.5,1222,3,3
2,816,43.5,77.3,2305,2,1
9,794,40.3,63.7,2377,2,2
4,589,30.7,55.1,280,1,0
3,853,17.2,66.1,-2224,1,0
28,1913,33.6,53.2,2125,2,4
26,1691,39.2,68.4,-1768,3,2
16,1045,55.0,72.2,91,4,1
2,386,34.0,74.2,1264,2,1
10,1216,39.0,62.7,1212,2,1
0,283,30.8,65.7,170,0,0
18,1660,35.5,76.0,214,3,1
4,457,29.7,78.1,122,2,0
9,958,39.7,60.5,433,2,1
26,1812,46.3,50.4,2805,3,4
9,1148,23.6,65.7,1566,1,1
3,587,27.7,70.5,-1015,1,0
4,684,44.8,62.4,2152,2,1
30,1753,34.9,46.1,1389,2,3
14,938,30.2,48.0,260,1,1
11,958,52.5,70.2,-498,3,0
14,1433,24.1,77.2,-1336,2,1
10,836,30.0,47.6,2142,1,2
17,1256,44.6,63.6,186,3,1
22,1797,34.3,69.8,2133,2,3
